group,feature_subset,feature_1,feature_2,spearman_r,abs_spearman_r
Control,channel,F7_beta_power,P7_beta_power,0.5444290080577938,0.5444290080577938
Control,channel,F7_beta_power,P7_theta_beta_ratio,-0.12725757154765213,0.12725757154765213
Control,channel,F7_beta_power,P8_delta_power,0.1189219227563212,0.1189219227563212
Control,channel,F7_beta_power,P8_theta_power,0.1811058627396499,0.1811058627396499
Control,channel,F7_beta_power,P8_alpha_power,0.43495415393164766,0.43495415393164766
Control,channel,F7_beta_power,P8_beta_power,0.6273409280355654,0.6273409280355654
Control,channel,F7_beta_power,P8_theta_beta_ratio,-0.3683245345929425,0.3683245345929425
Control,channel,F7_beta_power,Fz_delta_power,0.2512920255626563,0.2512920255626563
Control,channel,F7_beta_power,Fz_theta_power,0.454181717143651,0.454181717143651
Control,channel,F7_beta_power,Fz_alpha_power,0.5688246735204223,0.5688246735204223
Control,channel,F7_beta_power,Fz_beta_power,0.7157543762156154,0.7157543762156154
Control,channel,F7_beta_power,Fz_theta_beta_ratio,-0.3583773270352876,0.3583773270352876
Control,channel,F7_beta_power,Cz_delta_power,0.18027229786051682,0.18027229786051682
Control,channel,F7_beta_power,Cz_theta_power,0.31097527090858573,0.31097527090858573
Control,channel,F7_beta_power,Cz_alpha_power,0.33859405390386216,0.33859405390386216
Control,channel,F7_beta_power,Cz_beta_power,0.5257015837732704,0.5257015837732704
Control,channel,F7_beta_power,Cz_theta_beta_ratio,-0.2243400944706863,0.2243400944706863
Control,channel,F7_beta_power,Pz_delta_power,0.2288969158099472,0.2288969158099472
Control,channel,F7_beta_power,Pz_theta_power,0.42228396776882465,0.42228396776882465
Control,channel,F7_beta_power,Pz_alpha_power,0.5477076965823839,0.5477076965823839
Control,channel,F7_beta_power,Pz_beta_power,0.675465407057516,0.675465407057516
Control,channel,F7_beta_power,Pz_theta_beta_ratio,-0.3043623228674632,0.3043623228674632
Control,channel,F7_theta_beta_ratio,F8_delta_power,0.18521811614337316,0.18521811614337316
Control,channel,F7_theta_beta_ratio,F8_theta_power,0.11130869686023896,0.11130869686023896
Control,channel,F7_theta_beta_ratio,F8_alpha_power,0.011836621283689914,0.011836621283689914
Control,channel,F7_theta_beta_ratio,F8_beta_power,-0.17960544595721034,0.17960544595721034
Control,channel,F7_theta_beta_ratio,F8_theta_beta_ratio,0.3994442900805779,0.3994442900805779
Control,channel,F7_theta_beta_ratio,T7_delta_power,0.33653792720200054,0.33653792720200054
Control,channel,F7_theta_beta_ratio,T7_theta_power,0.4722978605168102,0.4722978605168102
Control,channel,F7_theta_beta_ratio,T7_alpha_power,0.11180883578771882,0.11180883578771882
Control,channel,F7_theta_beta_ratio,T7_beta_power,-0.09791608780216726,0.09791608780216726
Control,channel,F7_theta_beta_ratio,T7_theta_beta_ratio,0.6146151708808002,0.6146151708808002
Control,channel,F7_theta_beta_ratio,T8_delta_power,0.18577382606279522,0.18577382606279522
Control,channel,F7_theta_beta_ratio,T8_theta_power,0.1323145318143929,0.1323145318143929
Control,channel,F7_theta_beta_ratio,T8_alpha_power,-0.1090302861906085,0.1090302861906085
Control,channel,F7_theta_beta_ratio,T8_beta_power,-0.1802167268685746,0.1802167268685746
Control,channel,F7_theta_beta_ratio,T8_theta_beta_ratio,0.243123089747152,0.243123089747152
Control,channel,F7_theta_beta_ratio,P7_delta_power,0.31831064184495694,0.31831064184495694
Control,channel,F7_theta_beta_ratio,P7_theta_power,0.4385106974159489,0.4385106974159489
Control,channel,F7_theta_beta_ratio,P7_alpha_power,0.10969713809391497,0.10969713809391497
Control,channel,F7_theta_beta_ratio,P7_beta_power,0.08263406501806057,0.08263406501806057
Control,channel,F7_theta_beta_ratio,P7_theta_beta_ratio,0.4917477076965824,0.4917477076965824
Control,channel,F7_theta_beta_ratio,P8_delta_power,0.15382050569602668,0.15382050569602668
Control,channel,F7_theta_beta_ratio,P8_theta_power,0.09363712142261739,0.09363712142261739
Control,channel,F7_theta_beta_ratio,P8_alpha_power,-0.21678243956654628,0.21678243956654628
Control,channel,F7_theta_beta_ratio,P8_beta_power,-0.09174770769658239,0.09174770769658239
Control,channel,F7_theta_beta_ratio,P8_theta_beta_ratio,0.20928035565434844,0.20928035565434844
Control,channel,F7_theta_beta_ratio,Fz_delta_power,0.40527924423450956,0.40527924423450956
Control,channel,F7_theta_beta_ratio,Fz_theta_power,0.3101972770213948,0.3101972770213948
Control,channel,F7_theta_beta_ratio,Fz_alpha_power,-0.018505140316754654,0.018505140316754654
Control,channel,F7_theta_beta_ratio,Fz_beta_power,-0.24362322867463185,0.24362322867463185
Control,channel,F7_theta_beta_ratio,Fz_theta_beta_ratio,0.6901361489302584,0.6901361489302584
Control,channel,F7_theta_beta_ratio,Cz_delta_power,0.23628785773826064,0.23628785773826064
Control,channel,F7_theta_beta_ratio,Cz_theta_power,0.15098638510697415,0.15098638510697415
Control,channel,F7_theta_beta_ratio,Cz_alpha_power,-0.037454848569046954,0.037454848569046954
Control,channel,F7_theta_beta_ratio,Cz_beta_power,-0.20061128091136426,0.20061128091136426
Control,channel,F7_theta_beta_ratio,Cz_theta_beta_ratio,0.41894970825229233,0.41894970825229233
Control,channel,F7_theta_beta_ratio,Pz_delta_power,0.44334537371492083,0.44334537371492083
Control,channel,F7_theta_beta_ratio,Pz_theta_power,0.4082245068074465,0.4082245068074465
Control,channel,F7_theta_beta_ratio,Pz_alpha_power,-0.0846901917199222,0.0846901917199222
Control,channel,F7_theta_beta_ratio,Pz_beta_power,-0.20589052514587386,0.20589052514587386
Control,channel,F7_theta_beta_ratio,Pz_theta_beta_ratio,0.6248958043901084,0.6248958043901084
Control,channel,F8_delta_power,F8_theta_power,0.8293414837454849,0.8293414837454849
Control,channel,F8_delta_power,F8_alpha_power,0.6343428730202834,0.6343428730202834
Control,channel,F8_delta_power,F8_beta_power,0.5263128646846347,0.5263128646846347
Control,channel,F8_delta_power,F8_theta_beta_ratio,0.48074465129202554,0.48074465129202554
Control,channel,F8_delta_power,T7_delta_power,0.3020283412058905,0.3020283412058905
Control,channel,F8_delta_power,T7_theta_power,0.39977771603223117,0.39977771603223117
Control,channel,F8_delta_power,T7_alpha_power,0.36587941094748544,0.36587941094748544
Control,channel,F8_delta_power,T7_beta_power,0.2523478744095582,0.2523478744095582
Control,channel,F8_delta_power,T7_theta_beta_ratio,0.14531814392886913,0.14531814392886913
Control,channel,F8_delta_power,T8_delta_power,0.6493470408446791,0.6493470408446791
Control,channel,F8_delta_power,T8_theta_power,0.5355376493470408,0.5355376493470408
Control,channel,F8_delta_power,T8_alpha_power,0.3061405946096138,0.3061405946096138
Control,channel,F8_delta_power,T8_beta_power,0.35465407057515974,0.35465407057515974
Control,channel,F8_delta_power,T8_theta_beta_ratio,0.22172825784940262,0.22172825784940262
Control,channel,F8_delta_power,P7_delta_power,0.315643234231731,0.315643234231731
Control,channel,F8_delta_power,P7_theta_power,0.2925257015837733,0.2925257015837733
Control,channel,F8_delta_power,P7_alpha_power,0.32364545707140874,0.32364545707140874
Control,channel,F8_delta_power,P7_beta_power,0.3667685468185607,0.3667685468185607
Control,channel,F8_delta_power,P7_theta_beta_ratio,0.03612114476243401,0.03612114476243401
Control,channel,F8_delta_power,P8_delta_power,0.6056126701861628,0.6056126701861628
Control,channel,F8_delta_power,P8_theta_power,0.5439844401222562,0.5439844401222562
Control,channel,F8_delta_power,P8_alpha_power,0.2934148374548486,0.2934148374548486
Control,channel,F8_delta_power,P8_beta_power,0.37788274520700194,0.37788274520700194
Control,channel,F8_delta_power,P8_theta_beta_ratio,0.15648791330925257,0.15648791330925257
Control,channel,F8_delta_power,Fz_delta_power,0.5477632675743263,0.5477632675743263
Control,channel,F8_delta_power,Fz_theta_power,0.39222006112809116,0.39222006112809116
Control,channel,F8_delta_power,Fz_alpha_power,0.22428452347874409,0.22428452347874409
Control,channel,F8_delta_power,Fz_beta_power,0.21278132814670742,0.21278132814670742
Control,channel,F8_delta_power,Fz_theta_beta_ratio,0.09241455959988885,0.09241455959988885
Control,channel,F8_delta_power,Cz_delta_power,0.7422061683801056,0.7422061683801056
Control,channel,F8_delta_power,Cz_theta_power,0.49930536260072245,0.49930536260072245
Control,channel,F8_delta_power,Cz_alpha_power,0.24895804390108364,0.24895804390108364
Control,channel,F8_delta_power,Cz_beta_power,0.26712975826618507,0.26712975826618507
Control,channel,F8_delta_power,Cz_theta_beta_ratio,0.24712420116699083,0.24712420116699083
Control,channel,F8_delta_power,Pz_delta_power,0.44195609891636567,0.44195609891636567
Control,channel,F8_delta_power,Pz_theta_power,0.286246179494304,0.286246179494304
Control,channel,F8_delta_power,Pz_alpha_power,0.15076410113920533,0.15076410113920533
Control,channel,F8_delta_power,Pz_beta_power,0.16926924145595998,0.16926924145595998
Control,channel,F8_delta_power,Pz_theta_beta_ratio,0.06601833842734092,0.06601833842734092
Control,channel,F8_theta_power,F8_alpha_power,0.7895526535148653,0.7895526535148653
Control,channel,F8_theta_power,F8_beta_power,0.6426229508196721,0.6426229508196721
Control,channel,F8_theta_power,F8_theta_beta_ratio,0.5422617393720478,0.5422617393720478
Control,channel,F8_theta_power,T7_delta_power,0.19199777716032232,0.19199777716032232
Control,channel,F8_theta_power,T7_theta_power,0.4487357599333148,0.4487357599333148
Control,channel,F8_theta_power,T7_alpha_power,0.4335093081411503,0.4335093081411503
Control,channel,F8_theta_power,T7_beta_power,0.3240344540150042,0.3240344540150042
Control,channel,F8_theta_power,T7_theta_beta_ratio,0.07985551542095026,0.07985551542095026
Control,channel,F8_theta_power,T8_delta_power,0.5417060294526257,0.5417060294526257
Control,channel,F8_theta_power,T8_theta_power,0.654737427063073,0.654737427063073
Control,channel,F8_theta_power,T8_alpha_power,0.3857738260627952,0.3857738260627952
Control,channel,F8_theta_power,T8_beta_power,0.38971936649069183,0.38971936649069183
Control,channel,F8_theta_power,T8_theta_beta_ratio,0.26101694915254237,0.26101694915254237
Control,channel,F8_theta_power,P7_delta_power,0.2180050013892748,0.2180050013892748
Control,channel,F8_theta_power,P7_theta_power,0.3145873853848291,0.3145873853848291
Control,channel,F8_theta_power,P7_alpha_power,0.3272575715476521,0.3272575715476521
Control,channel,F8_theta_power,P7_beta_power,0.4243400944706863,0.4243400944706863
Control,channel,F8_theta_power,P7_theta_beta_ratio,-0.006335093081411503,0.006335093081411503
Control,channel,F8_theta_power,P8_delta_power,0.4353431508752431,0.4353431508752431
Control,channel,F8_theta_power,P8_theta_power,0.5712142261739372,0.5712142261739372
Control,channel,F8_theta_power,P8_alpha_power,0.33942761878299527,0.33942761878299527
Control,channel,F8_theta_power,P8_beta_power,0.39772158933036955,0.39772158933036955
Control,channel,F8_theta_power,P8_theta_beta_ratio,0.14465129202556265,0.14465129202556265
Control,channel,F8_theta_power,Fz_delta_power,0.42745207001944985,0.42745207001944985
Control,channel,F8_theta_power,Fz_theta_power,0.5269797165879411,0.5269797165879411
Control,channel,F8_theta_power,Fz_alpha_power,0.3648791330925257,0.3648791330925257
Control,channel,F8_theta_power,Fz_beta_power,0.3537093637121423,0.3537093637121423
Control,channel,F8_theta_power,Fz_theta_beta_ratio,0.07796610169491526,0.07796610169491526
Control,channel,F8_theta_power,Cz_delta_power,0.5845512642400666,0.5845512642400666
Control,channel,F8_theta_power,Cz_theta_power,0.6647402056126702,0.6647402056126702
Control,channel,F8_theta_power,Cz_alpha_power,0.34065018060572383,0.34065018060572383
Control,channel,F8_theta_power,Cz_beta_power,0.37004723534315087,0.37004723534315087
Control,channel,F8_theta_power,Cz_theta_beta_ratio,0.30241733814948596,0.30241733814948596
Control,channel,F8_theta_power,Pz_delta_power,0.3930536260072242,0.3930536260072242
Control,channel,F8_theta_power,Pz_theta_power,0.44217838288413447,0.44217838288413447
Control,channel,F8_theta_power,Pz_alpha_power,0.23906640733537093,0.23906640733537093
Control,channel,F8_theta_power,Pz_beta_power,0.2830786329535982,0.2830786329535982
Control,channel,F8_theta_power,Pz_theta_beta_ratio,0.04162267296471242,0.04162267296471242
Control,channel,F8_alpha_power,F8_beta_power,0.777604890247291,0.777604890247291
Control,channel,F8_alpha_power,F8_theta_beta_ratio,0.23456515698805225,0.23456515698805225
Control,channel,F8_alpha_power,T7_delta_power,0.07646568491247568,0.07646568491247568
Control,channel,F8_alpha_power,T7_theta_power,0.3891636565712698,0.3891636565712698
Control,channel,F8_alpha_power,T7_alpha_power,0.5737704918032787,0.5737704918032787
Control,channel,F8_alpha_power,T7_beta_power,0.450402889691581,0.450402889691581
Control,channel,F8_alpha_power,T7_theta_beta_ratio,-0.05846068352320089,0.05846068352320089
Control,channel,F8_alpha_power,T8_delta_power,0.409169213670464,0.409169213670464
Control,channel,F8_alpha_power,T8_theta_power,0.5696026674076132,0.5696026674076132
Control,channel,F8_alpha_power,T8_alpha_power,0.5961100305640455,0.5961100305640455
Control,channel,F8_alpha_power,T8_beta_power,0.47818838566268407,0.47818838566268407
Control,channel,F8_alpha_power,T8_theta_beta_ratio,0.09013614893025841,0.09013614893025841
Control,channel,F8_alpha_power,P7_delta_power,0.048680188941372604,0.048680188941372604
Control,channel,F8_alpha_power,P7_theta_power,0.23439844401222562,0.23439844401222562
Control,channel,F8_alpha_power,P7_alpha_power,0.46001667129758267,0.46001667129758267
Control,channel,F8_alpha_power,P7_beta_power,0.4174492914698527,0.4174492914698527
Control,channel,F8_alpha_power,P7_theta_beta_ratio,-0.09752709085857182,0.09752709085857182
Control,channel,F8_alpha_power,P8_delta_power,0.33842734092803556,0.33842734092803556
Control,channel,F8_alpha_power,P8_theta_power,0.46985273687135315,0.46985273687135315
Control,channel,F8_alpha_power,P8_alpha_power,0.5429285912753543,0.5429285912753543
Control,channel,F8_alpha_power,P8_beta_power,0.44362322867463183,0.44362322867463183
Control,channel,F8_alpha_power,P8_theta_beta_ratio,0.010558488469019172,0.010558488469019172
Control,channel,F8_alpha_power,Fz_delta_power,0.22761878299527646,0.22761878299527646
Control,channel,F8_alpha_power,Fz_theta_power,0.4935815504306752,0.4935815504306752
Control,channel,F8_alpha_power,Fz_alpha_power,0.571992220061128,0.571992220061128
Control,channel,F8_alpha_power,Fz_beta_power,0.5323145318143929,0.5323145318143929
Control,channel,F8_alpha_power,Fz_theta_beta_ratio,-0.10514031675465407,0.10514031675465407
Control,channel,F8_alpha_power,Cz_delta_power,0.4903584328980272,0.4903584328980272
Control,channel,F8_alpha_power,Cz_theta_power,0.612670186162823,0.612670186162823
Control,channel,F8_alpha_power,Cz_alpha_power,0.6356210058349542,0.6356210058349542
Control,channel,F8_alpha_power,Cz_beta_power,0.5671575437621561,0.5671575437621561
Control,channel,F8_alpha_power,Cz_theta_beta_ratio,0.053348152264517924,0.053348152264517924
Control,channel,F8_alpha_power,Pz_delta_power,0.20461239233120312,0.20461239233120312
Control,channel,F8_alpha_power,Pz_theta_power,0.42534037232564603,0.42534037232564603
Control,channel,F8_alpha_power,Pz_alpha_power,0.4727979994442901,0.4727979994442901
Control,channel,F8_alpha_power,Pz_beta_power,0.4405668241178105,0.4405668241178105
Control,channel,F8_alpha_power,Pz_theta_beta_ratio,-0.10263962211725479,0.10263962211725479
Control,channel,F8_beta_power,F8_theta_beta_ratio,-0.14520700194498473,0.14520700194498473
Control,channel,F8_beta_power,T7_delta_power,0.06974159488746874,0.06974159488746874
Control,channel,F8_beta_power,T7_theta_power,0.3116421228118922,0.3116421228118922
Control,channel,F8_beta_power,T7_alpha_power,0.38071686579605446,0.38071686579605446
Control,channel,F8_beta_power,T7_beta_power,0.4891358710752987,0.4891358710752987
Control,channel,F8_beta_power,T7_theta_beta_ratio,-0.15070853014726313,0.15070853014726313
Control,channel,F8_beta_power,T8_delta_power,0.2775771047513198,0.2775771047513198
Control,channel,F8_beta_power,T8_theta_power,0.3297026951931092,0.3297026951931092
Control,channel,F8_beta_power,T8_alpha_power,0.3610447346485135,0.3610447346485135
Control,channel,F8_beta_power,T8_beta_power,0.6471242011669909,0.6471242011669909
Control,channel,F8_beta_power,T8_theta_beta_ratio,-0.24973603778827452,0.24973603778827452
Control,channel,F8_beta_power,P7_delta_power,0.1000833564879133,0.1000833564879133
Control,channel,F8_beta_power,P7_theta_power,0.23445401500416782,0.23445401500416782
Control,channel,F8_beta_power,P7_alpha_power,0.3792164490136149,0.3792164490136149
Control,channel,F8_beta_power,P7_beta_power,0.45362600722422897,0.45362600722422897
Control,channel,F8_beta_power,P7_theta_beta_ratio,-0.15993331480966935,0.15993331480966935
Control,channel,F8_beta_power,P8_delta_power,0.24823562100583496,0.24823562100583496
Control,channel,F8_beta_power,P8_theta_power,0.2845790497360378,0.2845790497360378
Control,channel,F8_beta_power,P8_alpha_power,0.44206724090025007,0.44206724090025007
Control,channel,F8_beta_power,P8_beta_power,0.6183939983328702,0.6183939983328702
Control,channel,F8_beta_power,P8_theta_beta_ratio,-0.2637954987496527,0.2637954987496527
Control,channel,F8_beta_power,Fz_delta_power,0.2801333703806613,0.2801333703806613
Control,channel,F8_beta_power,Fz_theta_power,0.3953320366768547,0.3953320366768547
Control,channel,F8_beta_power,Fz_alpha_power,0.36549041400389,0.36549041400389
Control,channel,F8_beta_power,Fz_beta_power,0.5939983328702417,0.5939983328702417
Control,channel,F8_beta_power,Fz_theta_beta_ratio,-0.29947207557654903,0.29947207557654903
Control,channel,F8_beta_power,Cz_delta_power,0.39355376493470406,0.39355376493470406
Control,channel,F8_beta_power,Cz_theta_power,0.46901917199222004,0.46901917199222004
Control,channel,F8_beta_power,Cz_alpha_power,0.4612392331203112,0.4612392331203112
Control,channel,F8_beta_power,Cz_beta_power,0.6621283689913865,0.6621283689913865
Control,channel,F8_beta_power,Cz_theta_beta_ratio,-0.16660183384273408,0.16660183384273408
Control,channel,F8_beta_power,Pz_delta_power,0.20394554042789664,0.20394554042789664
Control,channel,F8_beta_power,Pz_theta_power,0.3451514309530425,0.3451514309530425
Control,channel,F8_beta_power,Pz_alpha_power,0.30680744651292025,0.30680744651292025
Control,channel,F8_beta_power,Pz_beta_power,0.4872464573492637,0.4872464573492637
Control,channel,F8_beta_power,Pz_theta_beta_ratio,-0.24001111419838844,0.24001111419838844
Control,channel,F8_theta_beta_ratio,T7_delta_power,0.04034454015004168,0.04034454015004168
Control,channel,F8_theta_beta_ratio,T7_theta_power,0.1820505696026674,0.1820505696026674
Control,channel,F8_theta_beta_ratio,T7_alpha_power,0.14231731036399,0.14231731036399
Control,channel,F8_theta_beta_ratio,T7_beta_power,-0.1298138371769936,0.1298138371769936
Control,channel,F8_theta_beta_ratio,T7_theta_beta_ratio,0.230452903584329,0.230452903584329
Control,channel,F8_theta_beta_ratio,T8_delta_power,0.3421505973881634,0.3421505973881634
Control,channel,F8_theta_beta_ratio,T8_theta_power,0.411058627396499,0.411058627396499
Control,channel,F8_theta_beta_ratio,T8_alpha_power,0.10147263128646847,0.10147263128646847
Control,channel,F8_theta_beta_ratio,T8_beta_power,-0.19472075576549042,0.19472075576549042
Control,channel,F8_theta_beta_ratio,T8_theta_beta_ratio,0.634231731036399,0.634231731036399
Control,channel,F8_theta_beta_ratio,P7_delta_power,0.023173103639899974,0.023173103639899974
Control,channel,F8_theta_beta_ratio,P7_theta_power,0.06062795220894693,0.06062795220894693
Control,channel,F8_theta_beta_ratio,P7_alpha_power,-0.02045012503473187,0.02045012503473187
Control,channel,F8_theta_beta_ratio,P7_beta_power,0.0765768268963601,0.0765768268963601
Control,channel,F8_theta_beta_ratio,P7_theta_beta_ratio,0.08913587107529869,0.08913587107529869
Control,channel,F8_theta_beta_ratio,P8_delta_power,0.19861072520144485,0.19861072520144485
Control,channel,F8_theta_beta_ratio,P8_theta_power,0.3398166157265907,0.3398166157265907
Control,channel,F8_theta_beta_ratio,P8_alpha_power,-0.03639899972214504,0.03639899972214504
Control,channel,F8_theta_beta_ratio,P8_beta_power,-0.10397332592386774,0.10397332592386774
Control,channel,F8_theta_beta_ratio,P8_theta_beta_ratio,0.4426785218116143,0.4426785218116143
Control,channel,F8_theta_beta_ratio,Fz_delta_power,0.18077243678799668,0.18077243678799668
Control,channel,F8_theta_beta_ratio,Fz_theta_power,0.1991108641289247,0.1991108641289247
Control,channel,F8_theta_beta_ratio,Fz_alpha_power,0.03684356765768269,0.03684356765768269
Control,channel,F8_theta_beta_ratio,Fz_beta_power,-0.187329813837177,0.187329813837177
Control,channel,F8_theta_beta_ratio,Fz_theta_beta_ratio,0.4511808835787719,0.4511808835787719
Control,channel,F8_theta_beta_ratio,Cz_delta_power,0.26968602389552654,0.26968602389552654
Control,channel,F8_theta_beta_ratio,Cz_theta_power,0.3064184495693248,0.3064184495693248
Control,channel,F8_theta_beta_ratio,Cz_alpha_power,-0.030230619616560154,0.030230619616560154
Control,channel,F8_theta_beta_ratio,Cz_beta_power,-0.2008335648791331,0.2008335648791331
Control,channel,F8_theta_beta_ratio,Cz_theta_beta_ratio,0.639622117254793,0.639622117254793
Control,channel,F8_theta_beta_ratio,Pz_delta_power,0.20316754654070576,0.20316754654070576
Control,channel,F8_theta_beta_ratio,Pz_theta_power,0.13464851347596554,0.13464851347596554
Control,channel,F8_theta_beta_ratio,Pz_alpha_power,-0.06323978883023063,0.06323978883023063
Control,channel,F8_theta_beta_ratio,Pz_beta_power,-0.17304806890803,0.17304806890803
Control,channel,F8_theta_beta_ratio,Pz_theta_beta_ratio,0.30497360377882743,0.30497360377882743
Control,channel,T7_delta_power,T7_theta_power,0.7126979716587941,0.7126979716587941
Control,channel,T7_delta_power,T7_alpha_power,0.4352875798833009,0.4352875798833009
Control,channel,T7_delta_power,T7_beta_power,0.16326757432620173,0.16326757432620173
Control,channel,T7_delta_power,T7_theta_beta_ratio,0.6256182272853571,0.6256182272853571
Control,channel,T7_delta_power,T8_delta_power,0.35748819116421227,0.35748819116421227
Control,channel,T7_delta_power,T8_theta_power,0.20116699083078632,0.20116699083078632
Control,channel,T7_delta_power,T8_alpha_power,-0.031564323423173106,0.031564323423173106
Control,channel,T7_delta_power,T8_beta_power,0.037621561544873575,0.037621561544873575
Control,channel,T7_delta_power,T8_theta_beta_ratio,0.11864406779661017,0.11864406779661017
Control,channel,T7_delta_power,P7_delta_power,0.7715476521255904,0.7715476521255904
Control,channel,T7_delta_power,P7_theta_power,0.6594053903862184,0.6594053903862184
Control,channel,T7_delta_power,P7_alpha_power,0.42656293414837454,0.42656293414837454
Control,channel,T7_delta_power,P7_beta_power,0.3823839955543206,0.3823839955543206
Control,channel,T7_delta_power,P7_theta_beta_ratio,0.4081133648235621,0.4081133648235621
Control,channel,T7_delta_power,P8_delta_power,0.354987496526813,0.354987496526813
Control,channel,T7_delta_power,P8_theta_power,0.3028619060850236,0.3028619060850236
Control,channel,T7_delta_power,P8_alpha_power,0.013670464017782718,0.013670464017782718
Control,channel,T7_delta_power,P8_beta_power,0.05518199499861073,0.05518199499861073
Control,channel,T7_delta_power,P8_theta_beta_ratio,0.11597666018338428,0.11597666018338428
Control,channel,T7_delta_power,Fz_delta_power,0.754987496526813,0.754987496526813
Control,channel,T7_delta_power,Fz_theta_power,0.31319811058627395,0.31319811058627395
Control,channel,T7_delta_power,Fz_alpha_power,0.1756599055293137,0.1756599055293137
Control,channel,T7_delta_power,Fz_beta_power,0.14804112253403723,0.14804112253403723
Control,channel,T7_delta_power,Fz_theta_beta_ratio,0.19627674353987218,0.19627674353987218
Control,channel,T7_delta_power,Cz_delta_power,0.4151153098082801,0.4151153098082801
Control,channel,T7_delta_power,Cz_theta_power,0.17515976660183386,0.17515976660183386
Control,channel,T7_delta_power,Cz_alpha_power,-0.03823284245623784,0.03823284245623784
Control,channel,T7_delta_power,Cz_beta_power,-0.07107529869408169,0.07107529869408169
Control,channel,T7_delta_power,Cz_theta_beta_ratio,0.21105862739649903,0.21105862739649903
Control,channel,T7_delta_power,Pz_delta_power,0.724534592942484,0.724534592942484
Control,channel,T7_delta_power,Pz_theta_power,0.4300083356487913,0.4300083356487913
Control,channel,T7_delta_power,Pz_alpha_power,0.17510419560989163,0.17510419560989163
Control,channel,T7_delta_power,Pz_beta_power,0.03901083634342873,0.03901083634342873
Control,channel,T7_delta_power,Pz_theta_beta_ratio,0.3875520978049458,0.3875520978049458
Control,channel,T7_theta_power,T7_alpha_power,0.618060572381217,0.618060572381217
Control,channel,T7_theta_power,T7_beta_power,0.3747151986662962,0.3747151986662962
Control,channel,T7_theta_power,T7_theta_beta_ratio,0.6634620727979994,0.6634620727979994
Control,channel,T7_theta_power,T8_delta_power,0.4734092803556543,0.4734092803556543
Control,channel,T7_theta_power,T8_theta_power,0.49535982217282576,0.49535982217282576
Control,channel,T7_theta_power,T8_alpha_power,0.24178938594053903,0.24178938594053903
Control,channel,T7_theta_power,T8_beta_power,0.19899972214504028,0.19899972214504028
Control,channel,T7_theta_power,T8_theta_beta_ratio,0.21528202278410669,0.21528202278410669
Control,channel,T7_theta_power,P7_delta_power,0.5823839955543206,0.5823839955543206
Control,channel,T7_theta_power,P7_theta_power,0.8397888302306196,0.8397888302306196
Control,channel,T7_theta_power,P7_alpha_power,0.5489858293970548,0.5489858293970548
Control,channel,T7_theta_power,P7_beta_power,0.4441789385940539,0.4441789385940539
Control,channel,T7_theta_power,P7_theta_beta_ratio,0.5375382050569603,0.5375382050569603
Control,channel,T7_theta_power,P8_delta_power,0.3874409558210614,0.3874409558210614
Control,channel,T7_theta_power,P8_theta_power,0.4695193109196999,0.4695193109196999
Control,channel,T7_theta_power,P8_alpha_power,0.1980550152820228,0.1980550152820228
Control,channel,T7_theta_power,P8_beta_power,0.16926924145595998,0.16926924145595998
Control,channel,T7_theta_power,P8_theta_beta_ratio,0.19572103362045012,0.19572103362045012
Control,channel,T7_theta_power,Fz_delta_power,0.667629897193665,0.667629897193665
Control,channel,T7_theta_power,Fz_theta_power,0.7054737427063074,0.7054737427063074
Control,channel,T7_theta_power,Fz_alpha_power,0.38316198944151153,0.38316198944151153
Control,channel,T7_theta_power,Fz_beta_power,0.3270908585718255,0.3270908585718255
Control,channel,T7_theta_power,Fz_theta_beta_ratio,0.35654348430119476,0.35654348430119476
Control,channel,T7_theta_power,Cz_delta_power,0.5518755209780495,0.5518755209780495
Control,channel,T7_theta_power,Cz_theta_power,0.5305918310641845,0.5305918310641845
Control,channel,T7_theta_power,Cz_alpha_power,0.28513475965545987,0.28513475965545987
Control,channel,T7_theta_power,Cz_beta_power,0.20111141983884412,0.20111141983884412
Control,channel,T7_theta_power,Cz_theta_beta_ratio,0.27618782995276464,0.27618782995276464
Control,channel,T7_theta_power,Pz_delta_power,0.6884690191719922,0.6884690191719922
Control,channel,T7_theta_power,Pz_theta_power,0.8173381494859683,0.8173381494859683
Control,channel,T7_theta_power,Pz_alpha_power,0.34292859127535424,0.34292859127535424
Control,channel,T7_theta_power,Pz_beta_power,0.26457349263684354,0.26457349263684354
Control,channel,T7_theta_power,Pz_theta_beta_ratio,0.49535982217282576,0.49535982217282576
Control,channel,T7_alpha_power,T7_beta_power,0.6414559599888858,0.6414559599888858
Control,channel,T7_alpha_power,T7_theta_beta_ratio,0.10258405112531259,0.10258405112531259
Control,channel,T7_alpha_power,T8_delta_power,0.20627952208946929,0.20627952208946929
Control,channel,T7_alpha_power,T8_theta_power,0.35448735759933314,0.35448735759933314
Control,channel,T7_alpha_power,T8_alpha_power,0.5499305362600723,0.5499305362600723
Control,channel,T7_alpha_power,T8_beta_power,0.30225062517365936,0.30225062517365936
Control,channel,T7_alpha_power,T8_theta_beta_ratio,-0.01567101972770214,0.01567101972770214
Control,channel,T7_alpha_power,P7_delta_power,0.3396499027507641,0.3396499027507641
Control,channel,T7_alpha_power,P7_theta_power,0.46257293692692414,0.46257293692692414
Control,channel,T7_alpha_power,P7_alpha_power,0.8070575159766602,0.8070575159766602
Control,channel,T7_alpha_power,P7_beta_power,0.512920255626563,0.512920255626563
